customer_id,related_customer_id,relationship_type,risk_weight,is_active
g<kF&B8j,g<kF%%jd,same_employer,0.401,true
5X<$0(Cj,5X<znqJj,same_employer,0.373,false
MXy6b7zK,5X<*n(J8,same_employer,0.513,true
goLFbrC8,gSkF0$1M,same_employer,0.338,true
5%kz%&z2,5%kzS(jj,same_employer,0.345,false
5m<FS%x2,5m<jbr13,same_employer,0.501,false
5oy6jr(0,g<c6&7j&,same_employer,0.403,false
5%y@mBC2,5%yzm(Jj,same_employer,0.591,false
5#k$n)$M,5#k60(12,same_employer,0.313,true
5m<zVr10,FXkFb&xd,same_employer,0.5,true
5X(8V&$2,goFzD7xb,same_employer,0.558,true
5SkF0%e8,5Sk8D((8,same_employer,0.587,true
5Xym%$J&,5X%F0%$d,same_employer,0.5,true
g<%FD78M,5%LFj%80,same_employer,0.567,true
gS%m&)18,go(*D&J3,same_employer,0.491,false
gmk@0%z2,gmkjbrej,same_employer,0.58,true
m<F*V$1b,m<Fg%(82,same_employer,0.324,true
5!kFb%xM,5!kzn$$M,same_employer,0.472,false
5XkmSBJ&,5XH8j$1b,same_employer,0.495,true
gok8m7x&,gok8&%J3,same_employer,0.337,true
5XkFj(Jb,5X%$0q80,same_employer,0.412,true
F%k$D)8b,F%FFm783,same_employer,0.398,true
5X%@D(e&,5X%$mqx&,same_employer,0.483,true
5X%mb%xj,5X<j%$(&,same_employer,0.421,true
5vy6jq(d,g%%gDr$K,same_employer,0.533,true
Xv%jbBx&,Xv%8S&x0,same_employer,0.546,true
g!%Fn$$2,g!%F&yCb,same_employer,0.425,false
gmk@V%j8,gmkjmq(M,same_employer,0.47,true
5<y6D$J3,5<yjmyej,same_employer,0.565,true
5Xk6n(e&,5XkzV)(K,same_employer,0.539,false
5S<jVyzd,5S<@&qCb,same_employer,0.524,true
m&LFm&jM,5oygm)18,same_employer,0.386,false
5<%j&&12,5<%zS(xd,same_employer,0.598,true
iSLzmyCj,iSLgmyeM,same_employer,0.433,false
5#Hzbqz3,5#HFS7xM,same_employer,0.356,true
5&(FDyJM,5&(F0$Jb,same_employer,0.317,true
5%%6m)$j,gS%m0Bzd,same_employer,0.324,true
5vLFj&x&,5vLz0r$8,same_employer,0.516,true
FXkF&B83,FX%mVqC3,same_employer,0.58,false
5%%m0%$M,5%%80r1d,same_employer,0.453,true
F%$zSyCj,F%$zS((3,same_employer,0.311,true
g&LFD)8&,g&<*D%C0,same_employer,0.504,true
gX<$0y$2,gX<$&)1M,same_employer,0.494,true
g&yF%7C3,g&yF%7x0,same_employer,0.371,false
5!L6m$$d,gmkF0&ed,same_employer,0.351,true
gX<z071M,5o$$Dr(d,same_employer,0.397,true
5<yjD(CK,5SkzDBxb,same_employer,0.452,true
5XygVqJj,5X<$%yzM,same_employer,0.516,false
g!yF%7(0,5Sk6S&j8,same_employer,0.539,true
5!y6D(x0,9!(z&&Cd,same_employer,0.405,true
5%<8S)CK,5%<8S%z0,same_employer,0.388,false
5!yj0710,5<cFS(13,same_employer,0.484,false
gSkFS782,5!yFVqJj,same_employer,0.575,true
5Xkjm7C3,N!$F0qe3,same_employer,0.5,true
5!cFS)CK,5!cFSBjd,same_employer,0.542,true
gS%znyj0,gS%Fb(zK,same_employer,0.371,true
5#L8m&eM,5#Lm0r$j,same_employer,0.42,true
5mH8mBjM,9S$Fj$xM,same_employer,0.43,true
5okmSy8d,5XFFbyj3,same_employer,0.392,true
F%kFSrz8,F%kgbBjd,same_employer,0.398,true
5v%z0)z2,5v%zj%$8,same_employer,0.567,true
g<%FVB$3,g<%Fjyz2,same_employer,0.462,true
g#kFnq12,g#kFb7(d,same_employer,0.455,true
gvLFbBJ0,gvLFV%JM,same_employer,0.319,true
5X%6&Bjd,5Xyzb$$M,same_employer,0.338,true
M&<Fb)Jd,M&<zmqJ2,same_employer,0.592,true
gvHFDB8&,gvHFD(12,same_employer,0.437,false
g%%FDr$8,g%%FD(z0,same_employer,0.511,true
5Xk8V&(M,mm(g&7xd,same_employer,0.438,true
g<<F%71b,g#c*Sqzb,same_employer,0.452,true
gvHF&)8M,gvHFD&1&,same_employer,0.578,true
NX<Fm)1&,5XkmV$1K,same_employer,0.473,true
gSkF0$1M,5!ymbq80,same_employer,0.4,true
g<kzm&x8,9XkzSr82,same_branch,0.256,true
5!(zm$Cd,5!(FV%$M,same_branch,0.349,true
g<HzD&10,g<Hz0$Jj,same_branch,0.279,false
5#H8nrz2,5#HF%ye8,same_branch,0.136,false
5%H6D7z8,g<HFj%C2,same_branch,0.191,true
5X<@S7j2,5XkzmB(8,same_branch,0.338,true
5X<gDyjK,5Xy$0)zb,same_branch,0.274,true
g<c6&7j&,g<c60$8K,same_branch,0.218,true
5Sk6%qzj,5<y6Dr(d,same_branch,0.175,true
5X%*S$C0,5X%jjB8K,same_branch,0.298,true
5%c6%Bzb,5%c$m&j3,same_branch,0.222,false
5X<gb%zj,5X%Fb%(K,same_branch,0.339,true
5X%m0)eM,5X<@j)J&,same_branch,0.21,true
5!$FDqz&,5!$FD)z3,same_branch,0.297,false
g!<6n$12,g!<6m7J2,same_branch,0.119,true
FXk$m788,mo<$S)jK,same_branch,0.204,true
gScF&713,gScFV(xd,same_branch,0.309,true
gmkF0)xM,gmkFm(CK,same_branch,0.242,true
5#(6D7jK,5#(6j(x&,same_branch,0.186,true
gSFFVy8K,gSFFmye0,same_branch,0.171,true
5<%zjBeM,g%HFb710,same_branch,0.324,true
5&(Fjr$2,M!<z&B$3,same_branch,0.322,false
5!cFV&$M,5!cFSqJ&,same_branch,0.28,false
5!$FD)z3,5!$F&%e&,same_branch,0.182,true
iSLFj)(&,iSLFj)$0,same_branch,0.244,true
F%kFS)(d,F%k$D)8b,same_branch,0.188,false
5vLz0r$8,5vL$m%ej,same_branch,0.236,true
g#LFjq8j,g#LFn%$3,same_branch,0.154,true
gS<F&&1&,gS<F&Bjd,same_branch,0.31,true
5Xc8V(jd,5XF$jr82,same_branch,0.151,true
5XyF&$1b,5X%gbyJ8,same_branch,0.303,true
M#<F0B(3,M#<$m7Cd,same_branch,0.104,true
g%kFnrjd,gvLFby13,same_branch,0.295,true
5X%zbB(d,5Xy*m%8M,same_branch,0.338,true
5%c6S7(d,5%c$m&j3,same_branch,0.285,true
gX(@0B1K,gX(F&y$0,same_branch,0.301,false
gXk8m%x0,gXk8m%1j,same_branch,0.198,true
MXy$&yxM,g&kF&$1j,same_branch,0.33,true
gS$8jq1M,gS$Fby(8,same_branch,0.231,true
Xmczn)J2,XmczbB1d,same_branch,0.208,false
5X<FjrzM,5X<Fj%e2,same_branch,0.205,true
gXyj%)CK,gXyj%)(3,same_branch,0.299,false
9Xyjb7$&,9Xyjb713,same_branch,0.14,false
5Xk$D)82,5Xk$myJ8,same_branch,0.211,true
F%kmb7$2,F%k@078M,same_branch,0.132,true
goyFby8M,goyF%%j&,same_branch,0.268,true
5!$F&%e&,5!$F0)J2,same_branch,0.273,true
5XyjmB$d,5Xk6&BjM,same_branch,0.288,true
gvkF&(C&,gvkF%%1d,same_branch,0.273,false
5X<Fn71K,5X<*&(zd,same_branch,0.141,true
Fv<@0(C&,Fo<jnrC8,same_branch,0.273,false
5XkFV)zb,5X<m0%eb,same_branch,0.296,true
F&yFm)eM,XXL6j%(K,same_branch,0.197,true
5%FF&qCb,5%F$V780,same_branch,0.31,true
gvLFb$zj,g%%gbyC2,same_branch,0.298,false
g<(m0$CM,g<(Fj($j,same_branch,0.212,true
5%HzD&J3,5S$6jqe8,same_branch,0.325,false
gvLFV&(0,gvLFn7e2,same_branch,0.279,true
X&<FV$j&,X&<zm)10,same_branch,0.256,false
5mL@bBzj,5mL8Vqe3,same_branch,0.103,true
g%y6%q8j,g%y6V$e8,same_branch,0.211,true
5Xymn(z0,5X%F0qjM,same_branch,0.293,false
5Skzn780,5S%@SyxM,same_branch,0.246,true
5X%$Dye2,5XkF%%(&,same_branch,0.122,true
5X%j0BJ3,5XyFm&ed,same_branch,0.104,true
5mFmSBz0,MmkFmye8,same_branch,0.14,true
g&%F&r(K,5Xc6bB(2,same_branch,0.236,true
g%<F07Jj,5%$jbrC0,same_branch,0.169,false
jmyjjB$j,j&kFD)Jj,same_branch,0.304,false
go(zm%$K,mm<60yx0,same_branch,0.335,true
9%%Fm%(j,Nm%F0B(d,same_branch,0.338,true
gX(jnq10,5SL@&B1j,same_branch,0.274,false
gvLFn&Cj,gvLFmqxd,same_branch,0.219,true
F%<@S&ed,5Scm&7(8,same_branch,0.312,true
5%$6%r(j,goHz0Be0,same_branch,0.32,true
gmH$m$8b,gmH6S($2,same_branch,0.208,false
g%cF&qe&,g%c@j(x3,same_branch,0.304,false
m#kF&)13,m#kF&7$j,same_branch,0.277,false
5X<mDB8j,5X%jn&j3,same_branch,0.263,false
5Xy$0)zb,5X%m%qz&,same_branch,0.321,true
j&kFDqjj,jo<F0y8M,same_branch,0.344,true
gXFgV7$0,gXFgV%(d,same_branch,0.331,true
F%$$D%$3,F%$zS&Jj,same_branch,0.1,false
5%y@j)8M,g#$F07jb,same_branch,0.278,false
gm%Fj&Cj,gm%Fm7eK,same_branch,0.24,true
5mF60rxj,gXk6m71b,same_branch,0.186,true
g!yF%%Jj,g!y$0qx3,same_branch,0.149,true
g&F*&yjj,g&F*&(Jj,same_branch,0.325,true
g&(FmyCj,g&(Fn)CK,same_branch,0.187,true
5Xkzj7x2,5X<F07(M,same_branch,0.178,true
FoHjSq$0,gX<6V$(b,same_branch,0.176,true
5Xy$brJj,5Xy$nqj8,same_branch,0.192,false
5<y6Dqx2,5<y6Sy(2,same_branch,0.325,true
g#HFD%8j,5!kzbqj2,same_branch,0.269,false
5mL6DBzb,5&$jm$(3,same_branch,0.291,true
g%c$j%C8,g%c6byCd,same_branch,0.131,true
Nm%Fj%C2,Nm%F0B(d,same_branch,0.319,false
5vy@m&J0,g%yFb(83,same_branch,0.331,true
g%HFD)C3,g%HF&(Jb,same_branch,0.34,true
goHFmqjj,goHz0Be0,same_branch,0.103,true
5!ymD%x2,5m%6nq(b,same_branch,0.186,true
gmHFjq80,gmH$m$8b,same_branch,0.195,true
5vFj0)(b,5vFFm%8d,same_branch,0.328,true
gXFgS(J&,gXFgSBx2,same_branch,0.17,true
5#k$&B(d,5#k$b%8b,same_branch,0.195,false
g!HFb)e&,g!HFj$$K,same_branch,0.12,true
5S%8D$12,5S%6j)CK,same_branch,0.11,true
Mo%F0Bx2,5#k$b7z&,same_branch,0.179,true
5X<@n7$j,5X<@n%12,same_branch,0.231,true
g%HFD%jK,g%HFD)C3,same_branch,0.107,false
g%L$j%$M,g%L6m&Cj,same_branch,0.172,true
5<y6D$J3,5<y60BC3,same_branch,0.339,true
5m%*S7(0,5m%F07e3,same_branch,0.135,true
Fm%j%(8b,X#HFjB10,same_branch,0.114,true
5oF8&(1b,N<%8&yj8,same_branch,0.3,false
5X%6%&C3,5Xkz%rzK,same_branch,0.208,true
5!kzn)$2,5!kzn)12,same_branch,0.319,true
5XkFj78d,5X<8j&$d,same_branch,0.25,true
5ScmmqJK,iSc*V%80,same_branch,0.244,true
gSy$m(12,gSyz%%e2,same_branch,0.272,true
g&<*D%C0,g&LFD)1&,same_branch,0.224,true
ivk6m7C2,ivkj&&xj,same_branch,0.224,true
m<yzDy83,m<<6nyxM,same_branch,0.178,true
5&FF%qJ8,5&FF%qzK,same_branch,0.252,false
FXyF0Bjb,gvkFD)C&,same_branch,0.142,true
gmkjj)zM,gmk6&(8&,same_branch,0.191,false
M#<$m7Cd,Fo<Fm78M,same_branch,0.333,true
g!HFm&83,g!HFb)e&,same_branch,0.247,true
5X<Fj)$K,5XkFSBJd,same_branch,0.307,false
g!LFj&j8,N<<zn&12,same_branch,0.145,true
g<FFjqCd,5S%@D7j3,same_branch,0.182,true
5S$6jqe8,5%HzV7z0,same_branch,0.205,true
5&$6VBC&,5&$jm&10,same_branch,0.314,true
g#cmb(18,5SF@mB82,same_branch,0.11,true
g<FFjrxd,g<FFjqCd,same_branch,0.177,true
gS($Dyjd,gS(jS(Cb,same_branch,0.209,true
5m(gD%eM,5m(zV&1M,same_branch,0.265,true
5X%j0%$b,5X%jmyzd,same_branch,0.345,false
g!(z0r8j,g!(Fn$(K,same_branch,0.193,true
g%%*n78&,g!(F%BC&,same_branch,0.226,true
5<<FD$8j,5S<gD($d,same_branch,0.194,false
5S(z&$jb,5S(z&$82,same_branch,0.313,true
5m%F07e3,5m%*V(J8,same_branch,0.126,false
5%<8j)JK,5%<8S78&,same_branch,0.168,true
5X<F0BCM,5Xkz0$Jd,same_branch,0.275,true
gm%Fj$8d,gm%Fj&Cj,same_branch,0.1,true
5vLz0Bjb,5vLFj&CK,same_branch,0.132,false
g<$Fb%$b,g<$Fb%jM,same_branch,0.16,false
5Xk6&BjM,5X<$S)e0,same_branch,0.26,true
MSkFD&$j,MSkF0$1K,same_branch,0.143,true
5<$m&rj8,5<$mS7j8,same_branch,0.298,true
go$FS&e8,go$FS7jd,same_branch,0.341,true
5<czm%e3,5<c$V(j0,same_branch,0.321,true
5<FzmB8M,5<F$0qJ3,same_branch,0.264,true
5X<Fmr(&,5X<$D&jj,same_branch,0.255,true
5o<$&)$8,5o<znrj2,same_branch,0.154,true
gXyj%)$2,5SFmV$ed,same_branch,0.153,true
iX<z0$$2,5&kFby$&,same_branch,0.276,true
5X%m0&JM,5X<60($b,same_branch,0.195,true
9S<zSBx3,9S<z%yxb,same_branch,0.183,true
5mHjD)e8,5<kzbr$0,same_branch,0.245,false
g#cFDrC0,g#cFDq$&,same_branch,0.251,true
XmLmSB(d,5%$jSB8b,same_branch,0.313,true
F%k@jq(0,F%kj&%8b,same_branch,0.145,true
5v(Fmrx2,5o(z&yj3,same_branch,0.101,true
g%%Fjrxd,5XkjDyC2,same_branch,0.144,true
5X<F&7j0,5X<Fj)$K,same_branch,0.239,false
5Xkz&((K,5X<FD)x3,same_branch,0.322,true
gXFgm)1d,gXFgVqC3,same_branch,0.327,true
5XkF%$e3,5X%@mrj8,same_branch,0.315,true
gmy$&r82,gmy$jre3,same_branch,0.32,true
5%%6m)$j,5%%$n)x3,same_branch,0.213,true
g%yFS&e3,g%y6%q8j,same_branch,0.315,true
ivcgm$xK,5S%6%%$0,same_branch,0.268,false
jX(Fb%8b,5X(8jBxK,same_branch,0.349,true
gv(Fnyx&,gv(FV%(&,same_branch,0.298,false
5<c6VB83,5!yjDye8,same_branch,0.204,true
5X%j0q18,5Xyzmy8&,same_branch,0.316,false
Xv%6Vrxj,5X<60)zj,same_branch,0.332,true
Nm<Fb(Cj,5o<FDrej,same_branch,0.268,true
gmH6mqxM,gmH6S($2,same_branch,0.331,false
g#<FS(eK,5S%6nr(0,same_branch,0.335,true
FX%F0BC0,m<%F&yxd,same_branch,0.128,true
gXL*nqx0,jXkF0r(d,same_branch,0.179,true
5m(*D78K,5m(gmyxb,same_branch,0.269,true
5m%6n(zj,5m%jjqJd,same_branch,0.294,true
iSc80y$3,iSc*V%j0,same_branch,0.329,true
5X<F%&J8,5X<F%rx0,same_branch,0.137,false
5X%6mB8j,5X%jS%j2,same_branch,0.298,true
5<kznB80,5mHj0$Jb,same_branch,0.141,true
5m<g&%ej,5#k$b%8b,same_branch,0.337,true
5X<F%%8d,5XkzD7$d,same_branch,0.295,false
5XyFmyCd,5X<@&&C3,same_branch,0.242,true
MSkFD%1j,MSkF0rC0,same_branch,0.14,true
gmFzm(10,gmFzmqzd,same_branch,0.101,true
g<yFD%(M,g<yFn7xd,same_branch,0.113,true
g%%FD(1&,5o<*&Bx3,same_branch,0.109,true
5<yjmyej,5<yFbre&,same_branch,0.26,true
gv(F0y(8,gv(Fm)$0,same_branch,0.332,true
5v(FDBeb,5o(z&yj3,same_branch,0.306,false
5X<8m%ej,5Xygbrx0,same_branch,0.14,true
5X%jbr(0,5X%@SBz0,same_branch,0.255,true
5ocF%$12,5oc6&&J0,same_branch,0.179,true
5&LF&qz8,5&LFVBJK,same_branch,0.277,true
iSc*V%j0,iSc*V%z&,same_branch,0.115,false
5<%j&&12,5v%FjrC2,same_branch,0.203,true
go$F%(Jd,go$6Dyzj,same_branch,0.217,true
goHz0Be0,goHz&(zb,same_branch,0.324,true
go(*DBz2,go(FVyJ8,same_branch,0.23,true
gXkm&(jd,5mF60r(&,same_branch,0.262,true
FX%mD%1&,5m<6S$z2,same_branch,0.346,false
5X%@b(j0,5X%8V&JK,same_branch,0.183,true
gmH$j)e0,gmHFjq80,same_branch,0.297,true
5m<gm&JM,5&yz%7Jj,same_branch,0.132,true
gmLzjy$8,5S(m%y8b,same_branch,0.332,true
gSHF%qC8,gSHFS7$j,same_branch,0.296,false
5!HFSy12,5!Hz078b,same_branch,0.34,true
g<FFjrxd,5S%@D7j3,same_branch,0.242,true
g%kFD7eM,g%kFV$e3,same_branch,0.308,true
5o(z%Bzd,5o(znq(0,same_branch,0.224,true
Fo<$&qxK,Fo%mDr8d,same_branch,0.215,true
5S%8jrJj,5S%gn7x0,same_branch,0.253,false
5v(Fjrx3,5v(FDBeb,same_branch,0.195,true
5v(Fjrx3,5v(Fmrx2,same_branch,0.112,false
5S(j&qjd,5S(j&7x3,same_branch,0.12,true
5mc6&(j&,5&kz0%(2,same_branch,0.233,true
FmH8D&1&,5S(gb712,same_branch,0.285,true
9S<FD&z8,9S<zDyeb,same_branch,0.157,false
5%FgnB$2,m<(8ny1M,same_branch,0.301,false
5X<zS71M,5X<FV)e8,same_branch,0.16,true
5SFF%qeb,5SFFb&z3,same_branch,0.155,true
M#<$jr$M,M#<F0B(3,same_branch,0.108,true
g&c*n(ed,g&cF&%z2,same_branch,0.23,true
5XkFVqjb,5XkFVr82,same_branch,0.132,true
gv%FS7jM,gv%Fn7eb,same_branch,0.108,true
5%(8D$xd,F%k60(x3,same_branch,0.174,true
5SFmV&$K,5!%6j)8&,same_branch,0.302,true
5X<jnq$8,5X$mn(e2,same_branch,0.342,true
5SH*V%zK,5SH$j$jj,same_branch,0.184,true
gvkFV7$&,gvkF&(C&,same_branch,0.31,false
MSkF0r(8,MS%Fj)j0,same_branch,0.289,true
g&%F&r(K,g&kF&$8b,same_branch,0.194,true
F%y$S(xM,gSL8V%xd,same_branch,0.171,true
gvFFjqz3,5!HFj$$3,same_branch,0.181,true
g&LFDyx8,5Xy*DrzK,same_branch,0.12,true
MmkFmye8,MmkF&7$b,same_branch,0.231,true
5!cFSBjK,5!cFS)CK,same_branch,0.199,true
5!c$DB1j,5!cFS$Cd,same_branch,0.175,true
5Xkzj7x2,5X<F0)(0,same_branch,0.266,true
MokF&(JK,NXL6n7$d,same_branch,0.112,true
gXkFm%13,9%%Fm$j2,same_branch,0.171,true
m#kF0r8j,5%LF0(1M,same_branch,0.11,true
g!<6n$12,g!<6&qxK,same_branch,0.231,true
go<zV&1&,5mL8m)J3,same_branch,0.191,true
5m<zV%8b,g#<6V)Cb,same_branch,0.224,false
5m(*V%(K,gX(FDrx&,same_branch,0.198,true
5&k*V)JK,joyFm%x0,same_branch,0.106,true
5XH$0qe3,F%y6byCj,same_branch,0.287,true
5X%@mrj8,5X<*VqCb,same_branch,0.336,true
gS(6m&10,gS($0yjd,same_branch,0.268,true
g<yFmB(j,g<yFD7j&,same_branch,0.327,true
5v<807z0,5mFFS%$3,same_branch,0.173,false
gX%FV(z3,gX%FVr1j,same_branch,0.257,true
5&y$07J3,5&y8D)1b,same_branch,0.123,true
5vkzbrx3,gX<Fb7C3,same_branch,0.29,true
5%$m0qx&,g%<Fn(C8,same_branch,0.335,true
5SL6brj3,5v$gm$CM,same_branch,0.275,true
5oL$jq(2,5oLzby1b,same_branch,0.177,false
gXkmbr(K,5mF60rxj,same_branch,0.315,false
g!HFn)jK,g!HF0Bz0,same_branch,0.168,false
m%y$n$(8,MSy6nqx3,same_branch,0.239,true
5ok@%%1d,5okm&B$2,same_branch,0.276,false
5SLgDrC&,5SL$Vy10,same_branch,0.148,false
Xv%zj)jK,5oFj0)80,same_branch,0.267,true
5S(FnrJ3,g&Hz%&1b,same_branch,0.303,true
5&$jS7xK,5&$6VBC&,same_branch,0.311,true
5oFjnyJb,N<<z%(x2,same_branch,0.318,true
5<<F0q1M,5<<F&7$2,same_branch,0.301,true
5vL$m%ej,FmH8D&1&,same_branch,0.31,true
gok@m%1j,gok6j7CK,same_branch,0.144,true
g<<zD$1K,g<<F&yjb,same_branch,0.196,true
9!yj%Be0,5!y80yz8,same_branch,0.173,true
g%H@mB1M,g%Hzm%8K,same_branch,0.25,true
5%(gm%e2,5%(@&(82,same_branch,0.148,true
X%<Fb)83,5<$$D)(d,same_branch,0.19,false
5oH$V)x&,5oH$0B1M,same_branch,0.23,true
9Xy8&r$8,9Xyjb)13,same_branch,0.283,true
5o$6D7J&,5o$6mr(0,same_branch,0.199,true
g!(FnBJK,g!(Fn&CM,same_branch,0.11,true
g!yzbyC3,g!yzb$xM,same_branch,0.335,false
go$Fnq82,go$F%q$8,same_branch,0.268,false
gS<F&$1j,gS<F&qe8,same_branch,0.128,true
5XF$DqjK,5XFzbB12,same_branch,0.326,true
5XyjmB$d,5X%@Dq13,same_branch,0.248,true
5<<zS((K,5<<zS7$&,same_branch,0.312,true
goyFjBeK,5SH8j&xK,same_branch,0.331,true
5%%F&(z8,5%%8jrJb,same_branch,0.231,true
5!yj0$8&,5o<mm)J&,same_branch,0.175,true
g!<$%BjK,g!<$m%$d,same_branch,0.31,true
gmcFSBC2,N<<zD&x&,same_branch,0.349,false
9!yz%)eM,gSyFV%zK,same_branch,0.279,true
gv<6&(j0,gv<6Dy$2,same_branch,0.164,true
9%HFj7$8,Fo<$b(x8,same_branch,0.282,true
5ocz&rzb,gXk$j)xb,same_branch,0.141,true
gm$F0%J8,gm$F0rJ2,same_branch,0.331,true
5XyFD($M,5X%6bBj0,same_branch,0.283,true
5SFF&$$0,5SFm&qxd,same_branch,0.172,true
5X<jD%Cb,5X%$mqx&,same_branch,0.326,true
g%FFjq8K,Xv%$n&zb,same_branch,0.12,true
g%k@jq$8,g%kjb$CK,same_branch,0.29,true
5X<zmB(d,5X<znr(&,same_branch,0.294,true
FX%@ny(3,5&yz%7Jj,same_branch,0.146,true
go$FS&e8,go$$Vr10,same_branch,0.174,false
gSHF%$xj,gSHFS%z0,same_branch,0.25,true
5!%$0&8j,5!%$Vr$2,same_branch,0.298,true
g%c6b(82,g%cFDq80,same_branch,0.206,true
5XyF%y8b,5X%jbB$2,same_branch,0.308,true
gXyjj)JK,g#cFDq$&,same_branch,0.211,true
iS%zDrCK,gok@0yzb,same_branch,0.163,true
g!c8j%J3,g!cFjrCK,same_branch,0.321,true
g#cFDq$&,g#cF0B(M,same_branch,0.341,true
gocFjqJ0,5&%z07z&,same_branch,0.292,true
m%y$Vq$j,gX%*j$jK,same_branch,0.329,true
gmyFmyx2,M<<FD%e&,same_branch,0.295,true
5vF6m&ej,5vFzV&(j,same_branch,0.242,false
g<yFD%zd,g<yFD7j&,same_branch,0.157,true
5#L8m&eM,5#LmV7Jb,same_branch,0.151,true
j%kF0&J8,j%%F0(8&,same_branch,0.245,false
5X<Fm$$K,5X<FS$ed,same_branch,0.128,false
5%<8V%j0,5%<8S%z0,same_branch,0.182,true
5S$zbyCb,5vy6j$J0,same_branch,0.219,true
5vH$S(j2,5vHzn&8b,same_branch,0.258,false
gS$8jq1M,gS$$m)13,same_branch,0.346,true
g&kF&$(3,5&%zjq$d,same_branch,0.114,true
M#<F0qe&,M#<$m7Cd,same_branch,0.179,false
gmH6S)x3,9m<zSy(8,same_branch,0.226,false
5SL6V$JK,5SLF&)J2,same_branch,0.288,true
5<%zVyeK,5v%FjrC2,same_branch,0.317,true
5X%@j%13,5XkFV7CK,same_branch,0.33,true
Mm<j&)C2,g&L@mq(b,same_branch,0.167,true
gXHF078b,5%kz%&z2,same_branch,0.274,false
5X<Fj&JK,5X<$Vq(M,same_branch,0.102,true
F!$@bBJ3,FmHF&B1K,same_branch,0.107,true
gvkF&rjK,gvkFb)j2,same_branch,0.303,true
gokFSyCK,gokFn%12,same_branch,0.265,true
5v%z0qx0,5v%zj%$8,same_branch,0.121,true
FS<znrC8,NS<8m%x0,same_branch,0.284,false
5o<mn7zK,g%yFS%zj,same_branch,0.19,true
5vc@VBe2,5vcm&)J0,same_branch,0.216,true
g%HF0q(2,g%HF&(Jb,same_branch,0.17,false
iXkz0$J0,5v<8myJb,same_branch,0.2,true
gXkFm)z0,5okjDBC&,same_branch,0.33,false
M&($D&jb,M&($D)(8,same_branch,0.167,true
gSyjmyx&,5!yg0)j3,same_branch,0.274,true
g<kFb)J&,g<kF&BCb,same_branch,0.199,false
go$F%(Jd,go$FS&ed,same_branch,0.323,true
5X<@nq(2,5X<FD)x3,same_branch,0.109,false
g&HF0yJ3,g&HF&Bzd,same_branch,0.226,true
g#LFn%$3,g#LFjr1d,same_branch,0.238,true
5&kzSq(8,5&kFby$&,same_branch,0.14,false
g<kF&BCb,g<kF&BJ8,same_branch,0.128,true
5#c*07(&,5m<j071b,same_branch,0.143,true
5X%jmB$b,5Xk$m(Jj,same_branch,0.261,true
F%$zD$$0,F%$@m)1K,same_branch,0.194,true
gX%FVq1&,gX%FVBj&,same_branch,0.187,true
5ok8jq(M,5!cFV&$M,same_branch,0.242,true
5S(FS%(2,goFF%Be8,same_branch,0.242,true
g<Hz&7(j,9X<z0(J8,same_branch,0.141,true
X!<6D&18,5mFz0BxM,same_branch,0.216,true
9ScFmyxK,9X$$j(z3,same_branch,0.33,false
gv$FjB(0,gv$FDr8d,same_branch,0.316,true
5Xkz&(j&,5Xk$S)1d,same_branch,0.213,true
5X%$j$$M,5X%8myz0,same_branch,0.221,true
g!c6S7j2,g!cFjrCK,same_branch,0.204,true
gvFFj)1M,gvFFjqz3,same_branch,0.116,true
5X<*SB10,5X%@%)Jb,same_branch,0.262,false
5oc6m($3,5ocj&BCd,same_branch,0.176,true
Xv%8m)jd,Xv%jVyC0,same_branch,0.24,true
g!(z0B1&,g!(FnyCb,same_branch,0.285,false
5#<F0yJ&,5#<$&q1K,same_branch,0.324,true
5mFFDrzj,g<$FS$x2,same_branch,0.117,false
g!ygm7e0,5&H6jB1&,same_branch,0.305,false
5X<8Vr12,5X<8%$j0,same_branch,0.136,false
g!c8j%J3,g!c$mrCj,same_branch,0.34,true
5XkFm)(&,5X<8%yz3,same_branch,0.179,true
5S%8D$12,5S%6n$Cd,same_branch,0.282,true
goyz0%eM,goyFD(xj,same_branch,0.253,true
5oL$jq(2,5oL$&qxM,same_branch,0.166,true
5Xy*nB1K,5XkFjy$&,same_branch,0.135,false
5o(z&B8K,gm$F0rJ2,same_branch,0.105,true
5vcmDy(b,5vcmS$xb,same_branch,0.292,false
go$6&($8,go$FS7jd,same_branch,0.201,true
gv$FD)J2,5%<F%rJK,same_branch,0.207,true
X!<6%rz8,gX%*m7j8,same_branch,0.263,false
5S(jVr1j,5S($Vr$8,same_branch,0.12,false
5oLzby1b,5oLzm%x8,same_branch,0.329,true
5&Fzjqx3,5&Fz0rj2,same_branch,0.336,true
g&%z&$eM,g&%Fnq$d,same_branch,0.295,true
5XyFmyCd,5XkFn7zK,same_branch,0.347,true
g!LF&%e3,g!LF&%(0,same_branch,0.335,true
j#kFjr8j,j#HFby$&,same_branch,0.326,true
5XkFnBx0,5XkF%&C2,same_branch,0.223,true
iXFFV7C8,FX<gn)x3,same_branch,0.16,true
m%km&7C0,m%kmjyJ&,same_branch,0.142,false
g&FFm)$b,5oymm7x8,same_branch,0.118,true
5X%@D(e&,5X<zDqC0,same_branch,0.242,true
gv<jn%18,gv<6Dy$2,same_branch,0.311,true
g<%F&(x&,g<%Fb&13,same_branch,0.267,false
5XkFSy$b,5X%j%)xK,same_branch,0.215,true
g%HF0$(3,g%Hzm%8K,same_branch,0.276,true
