customer_id,snapshot_date,age_band,gender,city,district,branch_code,branch_name,customer_tenure_months,occupation_category,income_band,customer_type,total_accounts,has_savings,has_current_account,has_deposit,has_loan,has_mobile_banking,has_internet_banking,product_holding_count,avg_savings_balance_3m,avg_deposit_balance_3m,total_deposit_balance,outstanding_loan_balance,monthly_avg_transaction_amount,monthly_transaction_count,days_since_last_transaction,active_months_last_6m,debit_transaction_count_3m,credit_transaction_count_3m,digital_login_count_3m,atm_transaction_count_3m,branch_transaction_count_3m,customer_segment,segment_description,segment_score,dormant_flag,dormant_risk_level,dormant_probability,dormant_reason_code,recommended_campaign,recommended_channel,next_best_action,credit_score,credit_risk_label,churn_probability,churn_risk_label,loan_type,digital_banking_adoption,lat,lng,segmentation_model_version,dormant_model_version,scoring_timestamp
CUST000004146,2026-06-01,26-35,F,Madiun,Madiun,BXY561,Cabang Madiun,7,Wiraswasta,5-10jt,SME,6,True,False,True,True,True,False,3,15433480.62,47916114.35,47202728.41,54225133.36,1381867.4,66,3,4,135,186,11,8,5,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6062,False,LOW,0.1071,MATURED_DEPOSIT,Cross-sell Deposito,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,711,FAIR,0.0267,LOW,KPR,Passive,-7.649775,111.515165,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004147,2026-06-01,>65,M,Banjarmasin,Banjarmasin,BXY445,Cabang Banjarmasin,192,Pensiunan,<5jt,SME,6,True,False,False,True,True,True,4,9393005.01,2521253.2,2961735.18,13099928.69,4011625.77,61,23,4,119,120,12,12,11,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7427,False,LOW,0.1849,NO_DIGITAL_LOGIN,SME Advisory,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,552,POOR,0.1363,LOW,KTA,Passive,-3.279838,114.551972,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004148,2026-06-01,18-25,M,Kediri,Kediri,BXY371,Cabang Kediri,156,Pegawai,>50jt,SME,6,True,False,True,True,True,False,1,1430327.34,24569176.51,25114953.02,21609375.06,1813507.29,126,12,3,155,121,103,44,1,Digital Active,Nasabah aktif di channel digital,0.7421,False,LOW,0.1792,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,646,POOR,0.0626,LOW,KTA,Active,-7.784496,111.999713,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004149,2026-06-01,18-25,M,Tangerang,Tangerang,BXY275,Cabang Tangerang,213,Pegawai,25-50jt,Individual,4,True,False,True,True,False,False,2,11240495.82,65337274.97,62380261.68,911617109.5,6592691.48,48,21,3,31,74,10,1,6,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.8926,False,LOW,0.1733,BALANCE_DECLINE,Reaktivasi Dormant,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,546,BAD,0.1454,LOW,KPR,None,-6.226435,106.646976,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004150,2026-06-01,56-65,M,Sidoarjo,Sidoarjo,BXY398,Cabang Sidoarjo,237,Profesional,25-50jt,Individual,6,True,False,True,True,False,False,1,27315668.41,22428074.14,23548381.13,803859031.71,4166769.99,18,81,6,28,43,15,8,8,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.6469,False,LOW,0.1253,NO_DIGITAL_LOGIN,SME Advisory,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,479,BAD,0.22,LOW,KKB,None,-7.44621,112.679765,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004151,2026-06-01,36-45,M,Depok,Depok,BXY237,Cabang Depok,169,UMKM,10-25jt,SME,3,True,True,True,True,True,True,5,195790636.4,51963883.72,50365759.19,1157297182.66,2721771.19,38,3,5,15,60,9,19,4,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.9184,False,LOW,0.1124,BALANCE_DECLINE,Cross-sell Deposito,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,704,FAIR,0.0699,LOW,KTA,Passive,-6.375634,106.778494,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004152,2026-06-01,26-35,M,Jakarta Pusat,Jakarta Pusat,BXY705,Cabang Jakarta Pusat,43,Pensiunan,10-25jt,Individual,2,True,False,True,True,False,False,5,7913627.1,5865058.87,6333705.66,70062356.53,285275.19,6,102,1,10,2,2,58,4,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.5831,False,MEDIUM,0.4977,NO_DIGITAL_LOGIN,SME Advisory,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,482,BAD,0.635,MEDIUM,KPR,None,-6.135643,106.829892,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004153,2026-06-01,26-35,M,Kediri,Kediri,BXY685,Cabang Kediri,48,UMKM,<5jt,SME,6,True,True,True,True,False,False,3,198561340.13,49426976.61,50662905.75,957770040.81,3279043.17,57,1,4,83,62,2,32,6,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.8086,False,LOW,0.1718,LOW_TRANSACTION_COUNT,Loan Restructure Outreach,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,564,POOR,0.1298,LOW,KTA,None,-7.782277,111.98185,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004154,2026-06-01,36-45,M,Bogor,Bogor,BXY826,Cabang Bogor Sudirman,142,Wiraswasta,10-25jt,SME,1,True,False,True,True,False,False,4,21566708.31,24378418.95,24173951.87,49719704.04,1825516.28,53,21,6,43,130,9,38,7,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.5654,False,LOW,0.0733,NORMAL_ACTIVITY,Payroll Bundle,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,548,BAD,0.1296,LOW,KKB,None,-6.560929,106.855114,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004155,2026-06-01,>65,M,Palembang,Palembang,BXY416,Cabang Palembang,46,UMKM,<5jt,SME,2,True,False,True,True,True,True,3,18117116.43,34154240.21,33226930.43,542689577.58,7365730.63,31,93,4,17,34,5,34,7,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.8005,False,LOW,0.2072,LOW_TRANSACTION_COUNT,Cross-sell Deposito,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,520,BAD,0.2128,LOW,KKB,Passive,-2.96061,104.785551,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004156,2026-06-01,26-35,M,Bogor,Bogor,BXY120,Cabang Bogor Sudirman,42,Pegawai,5-10jt,Individual,2,True,False,False,True,True,True,1,11824490.08,148883.17,165373.01,25020642.71,7697770.55,12,18,6,22,11,5,26,12,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6595,False,LOW,0.0431,BALANCE_DECLINE,Cross-sell Deposito,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,615,POOR,0.0,LOW,KKB,Passive,-6.607784,106.780791,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004157,2026-06-01,18-25,F,Mataram,Mataram,BXY657,Cabang Mataram,238,Pegawai,<5jt,Individual,3,True,False,False,True,False,False,3,2760473.03,4141687.9,3964795.77,51402104.97,4283749.84,5,262,2,15,12,1,25,5,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.8058,True,HIGH,0.867,LOW_ACTIVITY,Reaktivasi Dormant,Call Center,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,536,BAD,0.7641,HIGH,KPR,None,-8.623809,116.155434,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004158,2026-06-01,>65,F,Tangerang,Tangerang,BXY904,Cabang Tangerang,8,Profesional,10-25jt,SME,6,True,False,True,True,False,False,3,23312886.3,16187062.45,19821344.84,77592629.91,3315723.88,36,11,3,32,103,2,25,5,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.8981,False,LOW,0.3245,LOW_TRANSACTION_COUNT,Loan Restructure Outreach,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,707,FAIR,0.1904,LOW,KKB,None,-6.219714,106.613232,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004159,2026-06-01,>65,F,Surabaya,Surabaya,BXY467,Cabang Darmo,56,Pegawai,10-25jt,SME,4,True,False,True,True,True,True,2,4026346.47,20067186.47,22984884.44,78856513.46,8764035.03,0,265,1,0,0,2,46,10,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.9049,True,HIGH,0.9082,LOW_TRANSACTION_COUNT,Reaktivasi Dormant,SMS Campaign,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,506,BAD,0.8146,HIGH,KKB,Passive,-7.277212,112.772718,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004160,2026-06-01,46-55,F,Malang,Malang,BXY451,Cabang Malang Kawi,15,Petani/Nelayan,10-25jt,SME,5,True,False,True,True,True,True,2,2986405.62,14008532.87,16223429.92,93646565.47,9855662.12,22,6,6,6,38,3,60,0,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7836,False,LOW,0.0357,LOW_TRANSACTION_COUNT,Upgrade Digital Banking,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,548,BAD,0.0626,LOW,KKB,Passive,-7.986988,112.628548,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004161,2026-06-01,>65,M,Solo,Solo,BXY996,Cabang Solo Slamet Riyadi,156,Pegawai,5-10jt,SME,6,True,False,True,True,True,False,1,13857599.62,16266273.56,18029540.04,68575974.55,2750387.71,5,17,4,9,2,20,32,3,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7481,False,LOW,0.3314,LOW_TRANSACTION_COUNT,Upgrade Digital Banking,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,635,POOR,0.3358,LOW,KPR,Active,-7.602277,110.810787,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004162,2026-06-01,46-55,F,Yogyakarta,Yogyakarta,BXY937,Cabang Yogyakarta Malioboro,212,Wiraswasta,10-25jt,SME,4,True,False,True,True,True,True,3,623946.19,6210621.94,7362002.25,32540381.9,3691204.39,3,156,0,3,4,3,50,0,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.6006,True,HIGH,0.7479,NO_DIGITAL_LOGIN,Reaktivasi Dormant,Branch Outreach,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,370,BAD,0.73,HIGH,KKB,Passive,-7.799619,110.393819,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004163,2026-06-01,>65,F,Jakarta Barat,Jakarta Barat,BXY261,Cabang Jakarta Barat,32,Profesional,10-25jt,Individual,1,True,False,True,True,False,False,4,9035544.77,6414347.06,6622490.81,592727318.67,4694348.76,72,25,3,4,10,20,56,12,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.7451,False,LOW,0.1971,MATURED_DEPOSIT,SME Advisory,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,517,BAD,0.2815,LOW,KPR,None,-6.189179,106.766912,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004164,2026-06-01,46-55,F,Depok,Depok,BXY667,Cabang Depok,112,Pegawai,>50jt,Individual,5,True,True,False,True,False,False,2,4297606.87,662690.63,688171.71,46217545.9,3921528.39,3,83,1,0,8,1,46,1,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.6958,True,HIGH,0.7345,LOW_TRANSACTION_COUNT,Reaktivasi Dormant,Call Center,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,357,BAD,0.776,HIGH,KPR,None,-6.405593,106.776543,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004165,2026-06-01,46-55,M,Mataram,Mataram,BXY632,Cabang Mataram,222,Wiraswasta,10-25jt,Individual,3,True,False,False,True,False,False,1,6159746.2,2551455.3,2865711.15,89499115.4,8998880.81,52,4,5,75,36,7,1,5,Payroll Customer,Nasabah payroll aktif,0.6376,False,LOW,0.1215,NO_DIGITAL_LOGIN,Payroll Bundle,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,772,GOOD,0.2165,LOW,KTA,None,-8.587524,116.072899,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004166,2026-06-01,18-25,F,Denpasar,Denpasar,BXY866,Cabang Kuta,39,Petani/Nelayan,5-10jt,SME,3,True,False,True,True,True,True,4,5611991.26,11428314.36,13395896.14,73670515.49,13958051.0,25,18,6,68,60,2,14,3,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.9135,False,LOW,0.1878,LOW_ACTIVITY,SME Advisory,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,709,FAIR,0.175,LOW,KPR,Passive,-8.714449,115.246736,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004167,2026-06-01,36-45,F,Denpasar,Denpasar,BXY887,Cabang Denpasar Gajah Mada,133,UMKM,25-50jt,SME,1,True,True,True,True,False,False,1,288386332.04,20142275.14,21351887.49,291680089.02,12927840.03,79,15,4,208,63,0,17,0,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.8455,False,LOW,0.2917,LOW_TRANSACTION_COUNT,Reaktivasi Dormant,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,742,FAIR,0.3228,LOW,KTA,None,-8.672563,115.21718,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004168,2026-06-01,18-25,M,Jakarta Barat,Jakarta Barat,BXY331,Cabang Jakarta Barat,122,Pegawai,>50jt,SME,2,True,False,True,True,False,False,2,17132340.53,43273925.29,41674855.79,60453642.91,4542255.34,40,11,6,18,53,16,23,6,Payroll Customer,Nasabah payroll aktif,0.7826,False,LOW,0.0842,LOW_ACTIVITY,Reaktivasi Dormant,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,678,FAIR,0.147,LOW,KTA,None,-6.19627,106.699925,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004169,2026-06-01,18-25,M,Jember,Jember,BXY781,Cabang Jember,64,Wiraswasta,<5jt,Individual,1,True,False,False,False,True,False,3,6143034.61,821947.23,862516.65,1450719.75,738866.61,7,249,1,18,3,2,51,0,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.8095,True,HIGH,0.7573,LOW_ACTIVITY,Reaktivasi Dormant,Call Center,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,331,BAD,0.7669,HIGH,None,Passive,-8.215843,113.675454,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004170,2026-06-01,>65,F,Makassar,Makassar,BXY867,Cabang Makassar Sudirman,210,UMKM,5-10jt,SME,2,True,False,True,True,False,False,1,28116459.19,54510366.76,64581504.29,39620173.97,6115365.97,36,22,4,35,94,13,27,1,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6739,False,LOW,0.1838,NORMAL_ACTIVITY,Payroll Bundle,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,610,POOR,0.1466,LOW,KPR,None,-5.152194,119.391091,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004171,2026-06-01,26-35,F,Banyuwangi,Banyuwangi,BXY879,Cabang Banyuwangi,197,Petani/Nelayan,<5jt,SME,5,True,False,True,True,True,False,4,24094573.08,27657127.47,27836299.52,2366695204.08,12124677.47,55,14,4,69,66,15,3,0,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.6249,False,LOW,0.1276,LOW_ACTIVITY,SME Advisory,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,594,POOR,0.1879,LOW,KPR,Passive,-8.227226,114.389985,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004172,2026-06-01,46-55,M,Banyuwangi,Banyuwangi,BXY886,Cabang Banyuwangi,62,Profesional,25-50jt,SME,5,True,True,False,True,True,True,5,7642517.02,858339.62,922902.87,86755489.73,7608077.93,5,85,1,13,2,3,19,8,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.6108,False,MEDIUM,0.5746,LOW_TRANSACTION_COUNT,Payroll Bundle,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,542,BAD,0.5595,MEDIUM,KKB,Passive,-8.192833,114.414745,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004173,2026-06-01,26-35,M,Tangerang,Tangerang,BXY721,Cabang Tangerang,127,Petani/Nelayan,10-25jt,SME,2,True,False,True,True,False,False,5,18601703.77,53794961.31,58517020.29,24545531.04,9539694.72,69,12,6,13,75,17,54,12,Payroll Customer,Nasabah payroll aktif,0.5954,False,LOW,0.0171,BALANCE_DECLINE,Payroll Bundle,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,713,FAIR,0.0,LOW,KTA,None,-6.219129,106.619703,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004174,2026-06-01,26-35,F,Samarinda,Samarinda,BXY564,Cabang Samarinda,137,Pelajar,>50jt,SME,3,True,False,True,True,False,False,4,412052626.65,88563259.72,100766239.64,96029717.25,3525205.87,31,19,6,82,60,18,56,8,Affluent Depositor,Nasabah saldo tinggi dengan kepemilikan deposito kuat,0.7414,False,LOW,0.0867,NORMAL_ACTIVITY,Cross-sell Deposito,Relationship Manager,Tawarkan produk deposito atau wealth bundling sesuai profil saldo.,700,FAIR,0.137,LOW,KTA,None,-0.513888,117.180495,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004175,2026-06-01,>65,F,Bojonegoro,Bojonegoro,BXY898,Cabang Bojonegoro,35,Pegawai,>50jt,Individual,6,True,False,True,False,True,True,2,408299135.04,1712899908.01,1917058556.98,2471809.45,4842113.8,14,25,4,15,20,3,14,10,Affluent Depositor,Nasabah saldo tinggi dengan kepemilikan deposito kuat,0.8266,False,LOW,0.1973,NORMAL_ACTIVITY,Cross-sell Deposito,Relationship Manager,Tawarkan produk deposito atau wealth bundling sesuai profil saldo.,734,FAIR,0.1762,LOW,None,Passive,-7.16079,111.883878,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004176,2026-06-01,56-65,M,Ambon,Ambon,BXY944,Cabang Ambon,237,Petani/Nelayan,<5jt,Individual,1,True,False,True,True,False,False,5,15055853.14,26994305.34,26894256.84,42968267.76,3894058.68,38,3,6,0,17,6,57,8,Payroll Customer,Nasabah payroll aktif,0.8478,False,LOW,0.0414,BALANCE_DECLINE,Upgrade Digital Banking,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,698,FAIR,0.0331,LOW,KTA,None,-3.679238,128.137092,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004177,2026-06-01,26-35,F,Manado,Manado,BXY242,Cabang Manado,81,Profesional,10-25jt,Individual,4,True,False,True,True,True,True,1,25927157.76,40441354.01,47680442.58,80820586.21,9634276.31,18,141,6,52,25,19,38,6,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7801,False,LOW,0.2359,NORMAL_ACTIVITY,SME Advisory,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,647,POOR,0.1986,LOW,KTA,Passive,1.425738,124.800114,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004178,2026-06-01,18-25,M,Jember,Jember,BXY933,Cabang Jember,38,Pelajar,>50jt,SME,4,True,False,True,True,True,False,4,3914374.66,52056002.05,52263323.49,93340560.5,7703114.81,48,2,4,58,42,0,35,10,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6105,False,LOW,0.174,BALANCE_DECLINE,Reaktivasi Dormant,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,523,BAD,0.0834,LOW,KTA,Passive,-8.220179,113.637819,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004179,2026-06-01,26-35,F,Denpasar,Denpasar,BXY702,Cabang Denpasar Gajah Mada,124,Profesional,10-25jt,SME,5,True,False,True,True,False,False,1,8762213.71,43537079.52,41559484.44,89484367.88,9494124.11,32,14,3,66,90,16,1,10,Payroll Customer,Nasabah payroll aktif,0.788,False,LOW,0.2094,NORMAL_ACTIVITY,Cross-sell Deposito,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,800,GOOD,0.107,LOW,KPR,None,-8.660583,115.24969,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004180,2026-06-01,18-25,M,Sorong,Sorong,BXY889,Cabang Sorong,123,Pegawai,10-25jt,Individual,5,True,False,True,True,True,False,1,28743046.31,52984077.29,58388524.15,84575245.73,10773979.83,155,1,4,215,94,66,37,7,Digital Active,Nasabah aktif di channel digital,0.7459,False,LOW,0.0963,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,522,BAD,0.0663,LOW,KKB,Active,-0.899989,131.231855,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004181,2026-06-01,56-65,M,Kendari,Kendari,BXY500,Cabang Kendari,72,Petani/Nelayan,<5jt,Individual,4,True,False,True,False,True,False,2,27778845.67,30500696.6,33758876.72,1953844.33,1533895.3,85,18,5,190,90,139,15,9,Digital Active,Nasabah aktif di channel digital,0.5934,False,LOW,0.1096,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,744,FAIR,0.0,LOW,None,Active,-3.969206,122.466264,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004182,2026-06-01,46-55,M,Jember,Jember,BXY665,Cabang Jember,76,Wiraswasta,5-10jt,Individual,3,True,False,True,True,True,False,4,2445800.19,7040741.15,7084519.39,92706723.25,7588416.49,4,213,1,8,2,3,31,6,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.939,True,HIGH,0.7573,LOW_ACTIVITY,Reaktivasi Dormant,SMS Campaign,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,518,BAD,0.6609,HIGH,KPR,Passive,-8.210957,113.65276,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004183,2026-06-01,18-25,F,Samarinda,Samarinda,BXY175,Cabang Samarinda,109,Petani/Nelayan,25-50jt,SME,5,True,False,True,False,False,False,3,5531515.68,56075554.69,62804613.36,4856699.82,10617721.03,36,11,6,33,90,2,16,10,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.8531,False,LOW,0.1558,NO_DIGITAL_LOGIN,Upgrade Digital Banking,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,517,BAD,0.2421,LOW,None,None,-0.475889,117.159551,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004184,2026-06-01,26-35,F,Jakarta Barat,Jakarta Barat,BXY666,Cabang Jakarta Barat,19,Profesional,5-10jt,SME,4,True,False,True,True,True,True,3,30656503.03,21600409.46,25885008.57,66769928.35,9561889.1,38,48,6,36,30,16,16,0,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.5854,False,LOW,0.0911,MATURED_DEPOSIT,Cross-sell Deposito,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,527,BAD,0.1854,LOW,KTA,Passive,-6.09953,106.774711,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004185,2026-06-01,26-35,M,Depok,Depok,BXY354,Cabang Depok,31,UMKM,10-25jt,SME,5,True,True,True,True,True,True,5,146153392.97,49388034.48,57115144.36,113187501.37,184798.43,25,4,4,2,38,10,7,2,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.572,False,LOW,0.0707,BALANCE_DECLINE,SME Advisory,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,535,BAD,0.1254,LOW,KTA,Passive,-6.420976,106.837745,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000004186,2026-06-01,36-45,M,Bojonegoro,Bojonegoro,BXY912,Cabang Bojonegoro,134,Petani/Nelayan,>50jt,Individual,1,True,False,True,True,False,False,5,6146796.75,42143112.03,47179604.26,35570890.27,13857897.93,74,11,3,175,101,6,10,11,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6873,False,LOW,0.1169,NORMAL_ACTIVITY,Loan Restructure Outreach,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,586,POOR,0.1982,LOW,KPR,None,-7.195669,111.843784,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
